"","SKA03_27","SKA03_28","SKA03_29","SKA03_46","SKA03_48","SKA03_49"
"FAM207CP",0,0,0,0,0,0
"LOC654338",2,0,0,0,0,0
"GXYLT1P2",1,2,0,2,4,2
"CNN2P7",0,0,0,0,0,0
"ZNF114P1",0,0,0,0,0,0
"CYP4F29P",11,12,21,20,12,6
"LOC110091776",17,4,7,2,6,3
"RHOT1P2",4,4,1,0,2,0
"ANKRD20A11P",8,16,17,3,1,2
"NF1P3",0,0,0,0,0,0
"PPP6R2P1",0,0,0,0,0,0
"LOC105377134",111,64,62,40,8,28
"LIPI",2,0,0,0,2,3
"RBM11",26,8,22,24,32,12
"ABCC13",0,0,0,0,0,0
"HSPA13",1867,332,408,1581,1824,1736
"LOC105369304",5,8,4,3,0,0
"SAMSN1",0,0,0,0,0,0
"SAMSN1-AS1",0,0,0,0,0,0
"LOC388813",0,0,0,0,0,0
"LOC105372738",0,0,0,0,0,0
"POLR2CP1",0,0,0,0,0,0
"LINC02246",114,41,42,74,75,100
"NRIP1",4611,683,531,2776,2371,2772
"LOC107985483",0,0,0,0,0,0
"LOC105369292",0,0,0,0,0,0
"LOC101927745",0,0,0,0,0,0
"LOC105369302",0,0,0,0,0,0
"USP25",1971,355,327,1260,1175,1303
"LOC112268281",0,0,0,0,0,0
"MIR99AHG",6,4,6,8,8,10
"SNORD74B",0,0,0,0,0,0
"LOC112268282",0,0,0,0,0,0
"MIR99A",0,0,0,0,0,0
"MIRLET7C",0,0,0,0,0,0
"MIR125B2",0,0,0,0,0,0
"LOC105372740",0,0,0,0,0,0
"LOC107985511",0,0,0,0,0,0
"NEK4P1",0,0,0,0,0,0
"LINC01549",0,0,0,0,0,0
"TRG-GCC1-5",6,9,11,1,0,1
"RPL39P40",6,2,2,6,7,4
"CXADR",7002,4214,3742,5519,5468,5685
"BTF3L4P1",42,4,24,22,2,16
"BTG3",302,115,126,410,374,397
"BTG3-AS1",0,0,0,0,0,0
"LOC105372741",0,0,0,0,0,0
"C21orf91-OT1",1,0,0,2,0,0
"C21orf91",631,163,163,447,470,454
"CHODL",3,0,0,8,2,0
"CHODL-AS1",0,0,2,0,0,0
"RPL37P3",0,0,0,0,0,0
"LOC107987296",0,0,8,0,0,0
"TMPRSS15",64,6,0,22,15,26
"MIR548XHG",0,0,0,0,0,0
"MIR548X",0,0,0,0,0,0
"PPIAP22",4694,1558,1956,5910,5776,5046
"LOC107985490",0,0,0,0,0,0
"SLC6A6P1",0,0,0,0,0,0
"SREK1IP1P1",0,0,0,0,0,0
"C1QBPP1",0,0,0,0,0,0
"LINC01683",0,0,0,0,0,0
"LOC105372745",0,0,0,0,0,0
"LINC02573",0,0,0,0,0,0
"FDPSP6",0,0,0,0,0,0
"KRT18P2",0,0,0,0,0,0
"RPS3AP1",0,0,0,0,0,0
"LINC00320",0,6,0,0,0,0
"PPIAP1",0,0,0,0,0,0
"NCAM2",2,0,0,0,0,0
"LINC00317",0,0,0,0,0,0
"LINC01425",0,0,0,0,0,0
"LINC01687",0,0,0,0,0,1
"LINC00308",0,0,0,0,0,0
"LOC107985508",0,2,1,2,5,0
"LOC107985509",0,0,0,0,0,0
"MAPK6P2",0,0,0,0,0,0
"LOC107985494",0,0,0,0,0,0
"MIR6130",0,0,0,0,0,0
"MSANTD2P1",0,0,0,0,0,0
"D21S2088E",0,0,0,0,0,0
"EEF1A1P1",0,0,0,0,0,2
"LOC105372747",0,0,0,0,0,0
"LOC107985512",0,0,0,0,0,0
"LOC105372749",0,0,0,0,0,0
"LOC105372750",0,0,0,0,0,0
"LINC01689",0,0,0,0,0,0
"LINC01684",2,2,0,0,0,0
"LINC01692",0,0,0,0,0,0
"LOC107985516",0,0,0,0,0,0
"RPL13AP7",2,6,4,0,0,4
"LINC00158",0,0,0,0,0,0
"LOC105372753",4,0,0,0,0,0
"MIR155HG",30,6,16,7,7,10
"MIR155",0,0,0,0,0,0
"LINC00515",6,4,6,0,5,2
"MRPL39",1322,896,802,1492,1587,1538
"JAM2",12,2,0,8,0,2
"FDX1P2",0,0,0,0,0,0
"ATP5PF",2256,2448,2373,2910,2981,2723
"GABPA",1516,277,404,1161,1421,1250
"LLPHP2",2,0,0,0,0,0
"LOC105372757",0,0,0,0,0,0
"LOC105372756",2,0,0,0,0,0
"APP",17199,3960,4044,17166,17112,16891
"MARCKSP1",28,54,30,52,44,46
"CYYR1-AS1",0,0,0,0,0,0
"LOC105372758",0,0,0,0,0,0
"LOC107985474",0,2,0,0,0,0
"CYYR1",0,0,0,0,0,0
"ADAMTS1",0,0,0,0,0,0
"LOC105372760",0,0,0,0,0,0
"ADAMTS5",0,0,2,0,0,0
"MIR4759",0,0,0,0,0,0
"LOC112268279",0,0,0,0,0,0
"LOC112268280",0,0,0,0,0,0
"GPX1P2",0,0,0,0,0,0
"LOC102724355",0,0,2,0,0,0
"LOC105372759",0,2,0,0,0,0
"EIF4A1P1",0,0,0,0,0,0
"RPL10P1",0,0,0,0,0,0
"LOC105372762",0,0,0,0,0,0
"LINC01673",0,0,0,0,0,0
"LINC00113",0,4,0,2,0,0
"LINC00314",0,0,0,0,0,0
"LINC01697",28,22,44,29,58,49
"LINC01695",0,0,0,0,0,0
"LOC102724420",0,0,2,0,0,0
"LOC105372764",0,2,0,0,0,0
"N6AMT1",384,159,208,446,493,439
"LINC00161",0,0,0,0,0,0
"HSPD1P7",0,4,0,0,0,2
"THUMPD1P1",0,0,0,0,0,0
"LTN1",2508,202,201,1686,1721,1901
"LOC105372766",1,2,0,0,0,0
"RPL23P2",6,7,0,4,1,0
"RWDD2B",1318,754,686,1274,1246,1322
"USP16",2031,911,903,1835,1643,1709
"CCT8",18672,9870,10302,19006,19052,18960
"MAP3K7CL",144,58,54,71,46,95
"LOC105372767",8,7,4,6,4,0
"LINC00189",0,0,0,0,0,0
"GAPDHP14",0,0,0,4,0,0
"LOC105369299",6,7,8,9,5,10
"BACH1",2736,417,397,1688,1666,2025
"BACH1-IT2",21,8,7,4,1,2
"LOC107985486",16,6,0,0,0,0
"LOC105372770",8,2,2,0,0,0
"BACH1-IT3",2,6,0,0,0,0
"GRIK1",20,4,4,10,4,0
"LOC105372768",4,5,0,2,0,0
"GRIK1-AS2",0,2,0,8,2,0
"GRIK1-AS1",0,0,0,0,4,0
"CLDN17",0,0,0,0,0,0
"LINC00307",0,0,0,0,0,0
"CLDN8",0,0,0,0,0,0
"RPL8P2",0,0,0,0,0,0
"KRTAP24-1",0,0,0,0,0,0
"KRTAP25-1",0,0,0,0,0,0
"KRTAP26-1",0,0,0,0,0,0
"KRTAP27-1",0,0,0,0,0,0
"KRTAP23-1",0,0,0,0,0,0
"KRTAP13-2",0,0,0,0,0,0
"MIR4327",0,0,0,0,0,0
"LOC105372772",0,0,0,0,0,0
"KRTAP13-1",0,0,0,0,0,0
"KRTAP13-3",0,0,0,0,0,0
"KRTAP13-4",0,0,0,0,0,0
"KRTAP15-1",0,0,0,0,0,0
"KRTAP19-1",0,0,0,0,0,0
"KRTAP19-2",0,0,0,0,0,0
"KRTAP19-3",0,6,0,0,0,4
"KRTAP19-4",0,0,0,0,0,0
"KRTAP19-5",0,0,0,0,0,0
"KRTAP19-6",0,0,0,0,0,0
"KRTAP19-7",0,0,0,0,0,0
"KRTAP22-2",0,0,0,0,0,0
"KRTAP6-3",0,0,0,0,0,0
"KRTAP6-2",0,0,0,0,0,0
"KRTAP22-1",0,0,0,0,0,0
"KRTAP6-1",0,0,0,0,0,0
"KRTAP20-1",0,0,0,0,0,0
"KRTAP20-4",0,0,0,0,0,1
"KRTAP20-2",0,2,0,0,0,0
"KRTAP20-3",0,0,0,0,0,0
"LOC105372773",0,0,0,0,0,1
"KRTAP21-3",0,0,0,0,0,0
"KRTAP21-2",0,0,0,0,0,0
"KRTAP21-1",0,0,0,0,0,0
"KRTAP8-1",0,0,0,0,0,0
"KRTAP7-1",0,0,0,0,0,2
"KRTAP11-1",0,0,0,0,0,0
"LOC105372776",0,0,0,0,0,0
"LOC105372775",0,0,0,0,0,0
"LOC105372774",0,0,0,0,0,0
"KRTAP19-8",0,0,0,0,0,0
"UBE3AP2",4,0,0,0,0,0
"TIAM1",278,66,47,133,141,143
"LOC107985487",0,0,0,0,0,0
"LOC105372777",4,0,0,0,0,0
"LOC100129168",4,2,0,2,0,0
"LOC150051",14,6,0,2,4,0
"LOC107985488",0,0,0,0,0,0
"LOC102724449",2,2,0,6,2,0
"SOD1",7719,8871,8891,9110,9504,8610
"SCAF4",4762,1310,1258,3152,2873,2932
"HMGN1P2",10,14,10,0,0,0
"TPT1P1",0,0,0,0,0,0
"HUNK",511,98,108,301,342,341
"LINC00159",0,0,0,0,0,0
"MIS18A",1257,1876,1616,1466,1521,1518
"MRAP",1,0,0,0,0,0
"MRAP-AS1",18,3,0,4,10,0
"URB1",6257,1170,1197,4218,3646,4023
"SNORA80A",4,4,4,0,0,0
"URB1-AS1",54,68,88,96,70,90
"EVA1C",11,8,10,16,6,18
"LOC101928078",0,0,0,0,0,0
"EXOSC3P1",6,2,0,0,0,4
"CFAP298-TCP10L",72,58,48,42,27,46
"TCP10L",0,0,0,0,0,0
"LOC105372782",0,0,0,2,0,0
"CFAP298",589,680,657,618,532,542
"SYNJ1",1197,240,256,429,345,459
"PAXBP1-AS1",49,10,12,8,26,15
"PAXBP1",1816,528,544,1300,1119,1218
"C21orf62-AS1",0,0,0,0,0,0
"C21orf62",0,0,0,0,0,0
"LOC105377136",0,0,0,0,0,0
"LINC01690",0,0,0,0,0,0
"OLIG2",0,0,0,0,0,0
"LOC107985505",0,0,0,0,0,0
"LOC105372785",0,0,0,0,0,0
"LINC00945",0,0,0,0,0,0
"OLIG1",0,0,0,2,0,0
"LOC101928107",2,4,0,0,0,0
"LINC01548",0,0,4,0,0,0
"LOC105372787",0,0,0,0,0,0
"IFNAR2",1712,839,991,1447,1393,1494
"IL10RB-DT",48,20,15,23,16,21
"IL10RB",1666,1162,1140,1570,1442,1793
"IFNAR1",2192,647,876,2147,2022,2264
"USF1P1",0,4,0,0,0,0
"IFNGR2",216,20,26,200,174,175
"TMEM50B",1,0,0,6,1,1
"DNAJC28",0,0,0,0,0,0
"GART",6864,1164,1155,6796,7053,6926
"SON",17012,9976,8609,11944,10342,11875
"MIR6501",0,0,0,0,0,0
"LOC107985481",50,33,33,26,12,30
"DONSON",3401,1030,1094,3068,2835,3046
"CRYZL1",476,292,251,543,500,449
"ITSN1",4333,1749,1558,3447,2563,2818
"ATP5PO",5068,5098,5067,6729,6362,5942
"LINC00649",302,156,118,263,253,219
"LOC101928126",53,32,27,42,24,40
"LOC105372790",3,0,0,0,0,4
"LOC105372789",5,0,0,4,0,0
"SLC5A3",3154,503,453,1708,1270,1583
"MRPS6",2138,2572,2501,2894,2393,2310
"LINC00310",26,23,8,5,8,14
"LOC105372791",2,0,0,0,2,5
"KCNE2",0,0,0,0,0,0
"SMIM11A",1,0,0,0,0,0
"FAM243A",0,0,0,0,0,0
"LOC105372793",0,0,0,0,0,0
"SMIM34A",0,0,0,0,0,0
"KCNE1",84,10,16,62,36,38
"RCAN1",3390,1512,1339,2785,2709,2707
"CLIC6",4,0,2,0,2,0
"LINC00160",0,0,0,0,0,0
"LOC107985515",0,0,0,0,0,0
"LINC01426",0,0,0,0,2,0
"RUNX1",1684,427,436,1148,705,870
"LOC102724584",43,10,11,12,3,0
"LOC112267915",57,18,11,6,0,8
"RUNX1-IT1",0,0,0,0,0,0
"LOC100506403",0,0,0,0,0,0
"MIR802",0,0,0,0,0,0
"PPP1R2P2",0,0,0,0,0,0
"LOC101928269",4,1,7,0,2,0
"LINC01436",0,0,0,0,0,0
"RPL23AP3",0,0,2,0,0,0
"SETD4",745,324,284,563,558,574
"RIMKLBP1",22,4,17,11,0,6
"SETD4-AS1",0,0,0,0,0,0
"LOC100133286",0,0,0,0,0,0
"CBR1",1476,1349,1231,1628,2023,1617
"LOC105369306",6,0,4,0,0,2
"CBR3-AS1",24,7,27,25,13,30
"RPS9P1",0,0,0,0,0,0
"CBR3",14,23,13,14,14,10
"DOP1B",1318,355,248,1045,771,978
"RPL3P1",0,3,0,2,0,0
"SRSF9P1",14,14,25,19,11,6
"MORC3",1500,255,273,1007,946,1095
"CHAF1B",2016,823,1029,1931,1935,1737
"LOC105369301",6,0,0,4,0,4
"CLDN14",2,0,0,0,0,0
"PSMD4P1",0,0,0,0,0,0
"LOC105369308",7,0,2,2,2,1
"SIM2",458,172,111,371,376,420
"LOC107985492",81,49,64,46,24,31
"HLCS",1598,435,448,1272,1207,1349
"LOC105369305",25,8,0,3,0,2
"MRPL20P1",0,0,0,0,0,0
"RIPPLY3",0,0,4,2,0,0
"LOC105372795",7,0,4,4,6,6
"PIGP",265,161,137,289,303,282
"TTC3",5553,1923,1599,3608,3181,3411
"TTC3-AS1",0,2,0,0,0,2
"DSCR9",46,10,12,48,25,46
"VPS26C",1537,452,488,1567,1434,1358
"DYRK1A",4830,1137,1222,2470,2018,2126
"LOC105372797",15,7,2,0,0,2
"LOC105372798",44,6,10,44,18,14
"KCNJ6",0,0,2,2,0,0
"LOC107985507",0,0,0,0,0,0
"KCNJ6-AS1",0,0,6,0,0,0
"LOC101928368",0,0,0,0,0,0
"DSCR4",0,0,0,0,0,0
"DSCR8",0,4,0,0,0,0
"DSCR10",0,0,0,0,0,0
"KCNJ15",0,0,0,0,0,0
"SPATA20P1",0,0,0,0,0,0
"LOC105372801",0,0,0,0,0,0
"LINC01423",0,0,0,0,0,0
"LOC107985513",0,0,0,0,0,0
"ERG",0,0,0,0,0,0
"SNRPGP13",0,0,0,0,0,0
"LOC105372802",0,0,0,0,0,0
"LINC00114",0,0,0,0,0,0
"LOC107985480",2,2,6,12,6,6
"ETS2",4002,1287,1215,3877,3577,3867
"LOC101928398",0,0,0,0,0,0
"LOC400867",0,0,0,0,4,0
"LINC01700",0,0,0,0,0,0
"LOC102724740",7,0,0,0,0,0
"LOC105372803",0,0,0,0,0,0
"LOC107985484",1,0,6,8,5,0
"RPL23AP12",0,0,0,0,0,0
"PCBP2P1",5,12,0,0,2,0
"PSMG1",3251,2204,2378,4240,4053,3722
"BRWD1",2974,616,448,1239,980,1332
"METTL21AP1",4,6,4,2,0,0
"BRWD1-AS2",29,18,0,4,14,6
"BRWD1-AS1",2,0,1,0,0,0
"HMGN1",11171,5710,6279,12487,12858,11742
"LOC105372804",0,0,0,0,0,0
"GET1",601,453,576,628,638,622
"GET1-SH3BGR",0,0,0,0,0,0
"LCA5L",22,8,4,15,14,16
"SH3BGR",3,0,1,3,1,1
"MIR6508",0,0,0,0,0,0
"MYL6P2",0,0,0,0,0,2
"RPS26P4",0,0,0,0,0,0
"JCADP1",0,0,0,0,0,0
"B3GALT5-AS1",11,0,0,6,5,4
"B3GALT5",1831,429,356,1540,823,1218
"IGSF5",21,8,7,17,7,36
"LOC107985499",3,2,6,4,0,6
"LOC107985500",0,0,0,0,0,0
"PCP4",0,0,0,0,0,0
"DSCAM",0,0,0,0,0,0
"MIR4760",0,0,0,0,0,0
"DSCAM-AS1",0,0,0,0,0,0
"LOC105369294",0,0,0,0,0,0
"DSCAM-IT1",0,0,0,0,0,0
"LINC00323",0,0,0,0,0,0
"LOC107985495",0,0,0,0,0,0
"MIR3197",0,0,0,0,0,0
"BACE2",4,4,6,0,2,12
"PLAC4",1,2,0,0,0,0
"FAM3B",245,183,198,240,254,250
"MX2",4,10,4,0,2,8
"MX1",0,4,0,8,12,0
"TMPRSS2",1174,590,507,952,1098,976
"LOC105372809",0,2,0,0,0,0
"PCSEAT",0,0,0,0,0,0
"LOC105372812",0,0,0,0,0,0
"LOC107985478",2,0,2,0,0,1
"LOC105372813",0,0,0,0,0,0
"LINC00111",0,0,0,0,0,0
"LINC00479",89,45,41,46,53,63
"LINC00112",4,0,2,0,3,0
"RIPK4",2711,713,725,1579,1487,1538
"MIR6814",0,0,0,0,0,0
"LOC102724800",44,41,33,38,38,44
"PRDM15",722,318,262,499,308,335
"C2CD2",1843,533,577,1255,1215,1275
"SNORA91",0,3,1,0,3,0
"ZBTB21",1484,231,252,993,947,1054
"ZNF295-AS1",15,6,2,2,7,1
"LOC107985502",2,0,0,2,0,0
"UMODL1",4,4,5,10,24,18
"UMODL1-AS1",2,1,0,0,0,0
"ABCG1",2,2,0,0,0,2
"LOC105372814",0,0,0,0,0,0
"TFF3",152,174,138,275,204,196
"TFF2",106,120,140,196,225,278
"LOC105372815",0,0,0,0,0,0
"TFF1",231,263,249,256,293,275
"TMPRSS3",14,0,10,46,42,16
"UBASH3A",4,0,0,0,0,0
"RSPH1",36,34,44,66,63,51
"LOC101930094",1,2,0,0,0,0
"SLC37A1",1389,615,606,1036,1075,1172
"LOC107987299",92,82,30,42,33,24
"LOC101928212",118,58,64,58,86,54
"LINC01671",18,6,8,8,14,18
"LOC101928255",0,1,0,0,0,0
"PDE9A",131,70,79,153,151,104
"LOC105372816",30,2,2,14,0,6
"PDE9A-AS1",5,0,2,4,0,0
"LOC107985504",0,0,4,0,0,0
"LINC01668",0,0,2,0,0,0
"LOC107985479",0,0,0,0,0,0
"WDR4",1289,550,451,1226,1068,1109
"LOC105372817",6,17,17,14,8,6
"NDUFV3",1858,1488,1582,1877,1770,1673
"ERVH48-1",11,8,10,6,2,2
"MIR5692B",0,0,0,0,0,0
"PKNOX1",776,277,295,708,730,643
"CBS",54,24,4,60,64,36
"U2AF1",82,51,31,73,53,57
"LOC101928369",2,6,2,13,0,4
"MRPL51P2",0,0,0,0,0,0
"FRGCA",0,0,0,0,0,0
"LOC107987300",0,0,0,0,0,0
"CRYAA",0,0,0,0,0,0
"LOC105372821",0,0,0,0,0,0
"LINC00322",0,1,4,3,0,6
"LINC01679",0,0,0,0,0,0
"LOC105377137",4,0,0,4,10,0
"LOC107987301",0,0,0,0,0,0
"SIK1",20,8,4,12,4,6
"LOC107987302",0,0,0,0,0,0
"LINC00319",0,0,0,0,0,0
"HSF2BP",123,29,44,86,108,100
"LINC00313",0,0,0,0,0,0
"LOC102723380",0,1,0,0,0,0
"RPL31P1",0,0,0,0,0,0
"H2BS1",0,0,0,0,0,0
"MIR6070",0,0,0,1,0,0
"RRP1B",8714,2073,2001,6772,5881,6499
"PDXK",11373,7938,6791,10925,9028,9318
"LOC105372824",13,8,10,13,14,10
"CSTB",4013,2361,2462,4554,4341,4096
"LOC105372825",0,0,0,0,0,0
"RRP1",4271,4570,4135,4789,4625,4355
"AATBC",7,14,2,6,6,1
"MYL6P1",0,0,0,0,0,0
"AGPAT3",5188,2131,1689,4195,3979,4149
"LOC105372826",14,0,0,0,0,0
"LOC105372829",0,0,0,0,0,0
"TRAPPC10",2112,438,449,1405,1167,1329
"H2AZP1",19,2,1,8,0,0
"PWP2",1611,480,460,1410,1315,1443
"GATD3A",487,608,534,641,660,435
"LINC01678",0,0,0,0,0,0
"LOC105377139",0,0,0,0,0,0
"LOC107983952",0,0,0,0,0,0
"LOC102725065",0,0,0,0,0,0
"ICOSLG",22,10,6,18,14,4
"DNMT3L",0,0,0,0,0,0
"DNMT3L-AS1",0,0,0,0,0,0
"AIRE",0,4,0,0,0,0
"PFKL",4658,2877,2433,4682,4785,4608
"CFAP410",626,495,439,515,540,559
"TRPM2",8,4,2,5,5,0
"TRPM2-AS",0,0,0,0,0,0
"LRRC3-DT",0,0,0,0,0,0
"LRRC3",34,38,14,47,56,68
"LINC02575",4,1,3,0,1,0
"TSPEAR",0,0,0,2,0,0
"TSPEAR-AS1",0,1,8,2,4,0
"TSPEAR-AS2",0,0,0,0,0,0
"KRTAP10-1",0,0,0,0,0,0
"KRTAP10-2",0,0,0,0,0,0
"KRTAP10-3",0,0,2,0,0,0
"KRTAP10-4",0,0,0,0,0,0
"KRTAP10-5",0,0,0,0,0,0
"KRTAP10-6",0,0,0,0,0,0
"KRTAP10-7",0,0,0,0,0,0
"KRTAP10-8",0,0,0,0,0,0
"KRTAP10-9",0,0,0,0,0,0
"KRTAP10-10",0,0,0,0,0,0
"KRTAP10-11",0,0,0,0,0,0
"KRTAP12-4",0,0,0,0,0,0
"KRTAP12-3",0,0,0,0,0,0
"KRTAP12-2",0,0,0,0,0,0
"KRTAP12-1",0,0,0,0,0,0
"KRTAP10-12",0,0,0,0,0,0
"UBE2G2",3437,2376,2133,3773,3219,3490
"LINC01424",17,15,8,8,4,4
"SUMO3",5952,2552,2584,6736,6352,6086
"PTTG1IP",16417,5174,5417,17849,18222,17609
"ITGB2",38,18,18,98,86,84
"LOC107987303",0,0,0,0,0,0
"ITGB2-AS1",0,0,0,2,0,0
"LINC01547",94,53,64,91,85,104
"LOC112268278",14,4,10,10,3,2
"FAM207A",2475,2472,2412,3004,2837,2642
"LOC107985497",102,41,26,32,16,18
"LINC00163",4,0,0,2,0,0
"PICSAR",0,0,0,0,0,0
"LOC105372836",7,2,2,7,2,6
"SSR4P1",44,30,28,35,22,17
"ADARB1",1692,665,587,1130,801,857
"LOC105372835",95,27,19,29,4,4
"LINC00334",0,0,0,0,0,0
"POFUT2",1155,404,404,980,947,994
"LINC00205",1481,348,309,1012,972,1086
"LOC105372838",185,144,66,107,94,84
"LINC00316",0,0,0,0,0,0
"LOC105372839",0,0,0,0,0,0
"LL21NC02-21A1.1",8,0,6,8,3,12
"COL18A1",1330,449,436,913,818,955
"COL18A1-AS2",3,2,2,0,0,0
"COL18A1-AS1",29,14,4,10,0,10
"MIR6815",0,0,0,0,0,0
"SLC19A1",3616,1746,1835,3739,3329,3568
"LOC107987304",5,20,4,7,5,5
"LOC107985485",4,0,0,0,0,4
"LINC01694",69,24,38,50,40,42
"PCBP3",2,4,14,0,12,1
"PCBP3-AS1",0,0,2,2,0,0
"LOC101928796",0,0,0,0,0,0
"LOC105372841",0,0,0,0,0,0
"COL6A1",2814,1164,927,2851,3117,2738
"LOC105372842",0,4,0,0,0,0
"COL6A2",391,181,183,344,358,299
"FTCD",16,46,30,14,4,14
"FTCD-AS1",0,0,0,0,0,0
"SPATC1L",0,0,0,0,0,0
"LSS",466,69,52,404,416,440
"SNORD159",0,0,0,0,0,0
"MCM3AP-AS1",189,60,82,129,163,114
"MCM3AP",4180,1138,1074,3259,2723,3020
"YBEY",379,222,278,419,371,381
"C21orf58",389,248,216,294,286,226
"PCNT",3662,1176,1206,2447,1618,1929
"DIP2A",1903,443,406,1237,1118,1224
"DIP2A-IT1",15,2,2,8,1,9
"S100B",0,0,0,0,0,0
"PRMT2",1572,1189,1089,1704,1634,1608
"DSTNP1",0,0,0,0,0,0
"RPL23AP4",0,0,0,0,0,0
"LOC100996364",0,0,0,0,0,0
"LOC105379418",0,0,0,0,0,0
"LOC100289194",0,0,0,0,0,0
"FRG1FP",0,2,0,0,0,0
"LOC102723688",0,0,0,0,0,0
"CDC27P7",0,0,0,0,0,0
"DUX4L40",0,0,0,0,0,0
"PCMTD1P4",0,0,0,0,0,0
"ZNF73P",0,0,0,0,0,0
"PCMTD1P5",0,0,0,0,0,0
"DUX4L43",0,0,0,0,0,0
"CDC27P8",0,0,0,0,0,0
"LOC100996699",0,0,0,0,0,0
"LOC107987320",0,0,0,0,0,0
"LOC107984037",0,0,0,2,2,0
"LOC107984030",0,0,0,0,0,0
"LOC101928041",2,0,2,0,0,0
"LOC102723769",0,0,0,0,0,0
"LOC107987323",11,4,0,8,6,0
"LOC105379516",0,0,0,0,0,0
"LOC107987322",0,0,0,0,0,0
"FRG1GP",4,8,0,0,0,0
"DUX4L44",0,0,0,0,0,4
"LOC105379428",0,0,0,0,0,0
"LOC112268290",0,0,0,0,0,0
"LOC100533637",0,0,0,0,0,0
"OR11H1",0,0,0,0,0,0
"ARHGAP42P3",0,0,0,0,0,0
"LOC100420175",0,0,0,0,0,0
"LOC780780",0,0,0,0,0,0
"LOC112268291",0,0,0,0,0,0
"NEK2P2",0,0,0,0,0,0
"NF1P6",0,0,0,0,0,0
"POTEH",2,0,0,0,0,0
"POTEH-AS1",0,0,0,0,0,0
"PSLNR",0,3,0,0,0,0
"LOC107987324",4,0,0,0,0,0
"DUXAP8",295,56,77,218,277,216
"BMS1P22",10,8,6,4,5,2
"TOMM40P2",10,2,4,15,22,19
"LOC100292922",0,0,0,0,0,0
"ABCD1P4",0,0,0,0,0,0
"PABPC1P9",0,0,0,0,0,0
"SLC9B1P4",0,0,0,0,0,0
"ACTR3BP6",0,0,0,0,0,0
"CHEK2P4",0,0,0,0,0,0
"LOC100422375",0,0,0,0,0,0
"KCNMB3P1",0,0,0,0,0,0
"CCT8L2",0,0,0,0,0,0
"FABP5P11",0,0,0,0,0,0
"TPTEP1",0,0,0,0,0,0
"SLC25A15P5",0,0,0,0,0,0
"LOC112268292",0,0,0,0,0,0
"ANKRD62P1-PARP4P3",0,0,0,0,0,0
"VWFP1",0,0,0,0,0,0
"LINC01665",0,0,0,0,0,0
"XKR3",0,0,0,0,0,0
"HSFY1P1",0,0,0,0,0,0
"GPM6BP3",0,0,0,0,0,0
"ZNF402P",0,0,0,0,0,0
"GAB4",0,0,0,0,0,0
"CECR7",275,162,150,302,215,232
"IL17RA",1460,790,673,1276,1297,1297
"TMEM121B",28,14,10,16,13,24
"LINC01664",1,0,0,0,0,2
"HDHD5",3014,1844,1966,3134,3191,3000
"HDHD5-AS1",20,4,5,26,8,4
"ADA2",0,0,0,0,0,0
"RPL32P5",0,0,0,0,0,0
"LOC107985573",0,0,0,0,0,0
"FAM32BP",0,0,0,2,0,0
"CECR3",8,0,0,0,2,0
"CECR2",10,8,2,14,4,18
"TERF2IPP1",0,0,0,0,0,0
"DNAJA1P6",0,0,0,0,0,0
"SLC25A18",65,46,29,44,34,38
"LOC105372850",0,0,0,0,0,0
"LOC101929372",0,6,0,0,0,0
"ATP6V1E1",3156,2068,2122,3595,3137,3324
"BCL2L13",3417,1065,999,2808,2533,2515
"BID",1105,566,559,1125,1222,1073
"MIR3198-1",0,0,0,0,0,0
"LINC00528",0,0,0,0,0,0
"MICAL3",4091,1206,1027,2479,1891,2100
"MIR648",4,1,2,1,0,0
"RHEBP3",5,5,0,3,0,2
"LINC01634",0,0,0,0,0,0
"LOC105372853",0,0,0,1,0,3
"PEX26",3241,1507,1441,3074,2715,2631
"TUBA8",2,6,2,4,8,4
"USP18",113,20,22,63,96,98
"FAM230D",0,0,0,0,0,0
"LOC105372858",0,0,0,0,0,0
"LOC101060852",0,0,0,0,0,0
"LOC105379518",0,0,0,0,0,0
"GGTLC5P",0,0,0,0,0,0
"FAM247D",0,0,2,0,0,0
"FAM230J",0,0,0,0,0,0
"PPP1R26P3",0,0,0,0,0,0
"LOC107987325",0,0,0,0,0,0
"FAM230A",0,0,0,0,0,0
"GGTLC3",0,0,0,0,0,0
"TMEM191B",72,56,48,38,48,31
"PI4KAP1",104,47,45,64,76,49
"RIMBP3",24,6,6,8,6,10
"SUSD2P2",0,0,0,0,0,0
"LOC105372871",0,0,0,0,0,0
"PPP1R26P2",0,0,0,0,0,0
"PPP1R26P4",0,0,0,0,0,0
"FAM230E",0,2,0,0,0,0
"FAM247C",0,0,0,0,0,0
"GGT3P",0,0,0,0,0,0
"E2F6P1",0,0,0,0,0,0
"LOC101929738",0,0,0,0,0,0
"LOC102725072",0,0,0,0,0,0
"BCRP7",0,0,0,0,2,0
"FAM230F",0,0,0,0,0,0
"DGCR6",0,0,0,0,0,0
"PRODH",2,16,0,6,0,8
"DGCR5",25,9,20,14,15,9
"DGCR2",4765,1943,1689,4238,4015,3984
"DGCR11",141,32,39,123,69,76
"TSSK1A",4,0,0,0,2,2
"ESS2",815,432,451,815,621,679
"TSSK2",0,0,0,0,0,0
"LOC112268297",4,0,10,4,1,2
"GSC2",0,0,0,0,0,0
"LINC01311",40,50,38,22,34,24
"SLC25A1",4530,3992,3408,4580,4723,4444
