"","SKA03_16","SKA03_19","SKA03_20","SKA03_41","SKA03_43","SKA03_45"
"IGLV3-2",0,0,0,0,0,0
"LOC102724638",0,0,0,0,0,0
"IGLV3-1",2,0,4,0,0,0
"MIR5571",0,0,0,0,0,0
"IGLL5",0,0,0,0,0,0
"IGLJ1",0,0,0,0,0,0
"IGLC1",0,0,0,0,0,0
"IGLJ2",0,0,0,0,0,0
"IGLC2",28,0,65,0,0,0
"IGLJ3",0,0,0,0,0,0
"IGLC3",32,0,44,0,0,0
"IGLJ4",0,0,0,0,0,0
"IGLC4",0,0,0,0,0,0
"IGLJ5",0,0,0,0,0,0
"IGLC5",0,0,0,0,0,0
"IGLJ6",0,0,0,0,0,0
"IGLC6",0,0,0,0,0,0
"LOC105372947",0,0,0,0,0,0
"IGLJ7",0,0,0,0,0,0
"IGLC7",0,0,0,0,0,0
"LOC100287966",0,0,0,0,0,0
"RSPH14",6,2,0,5,0,8
"GNAZ",30,32,72,42,31,31
"RAB36",8,12,28,26,14,19
"BCR",3210,2970,4463,2827,3146,3270
"RN7SL263P",0,1,2,2,4,0
"FBXW4P1",44,42,48,26,16,18
"LOC107985554",0,0,2,0,0,0
"RPS10P30",0,0,0,0,0,0
"LINC02556",0,0,0,0,0,0
"CES5AP1",0,0,0,0,0,0
"ZDHHC8P1",0,0,0,0,0,0
"LOC107985555",0,0,0,0,0,0
"LINC01659",0,0,0,0,0,0
"FAM230I",0,0,0,0,0,0
"LINC02557",0,0,0,0,0,0
"LOC107985580",2,0,0,0,0,0
"PCAT14",2,5,3,13,1,6
"LOC105372957",0,0,0,0,0,0
"IGLL1",0,0,0,0,0,0
"DRICH1",37,30,56,29,15,18
"GUSBP11",112,64,82,58,63,82
"ASLP1",27,2,25,10,4,4
"RGL4",62,27,62,25,67,64
"ZNF70",183,116,210,118,172,154
"VPREB3",4,2,0,0,0,5
"C22orf15",2,2,0,0,0,8
"CHCHD10",0,0,0,0,0,1
"LOC107985577",0,0,0,0,0,0
"MMP11",0,0,4,0,2,0
"SMARCB1",0,0,0,0,0,0
"DERL3",1,7,2,5,4,0
"SLC2A11",0,0,0,0,0,0
"MIF-AS1",0,0,0,0,0,0
"MIF",0,0,0,0,0,0
"LOC107985558",0,0,0,0,0,0
"LOC100129358",0,0,0,0,0,0
"LOC100652871",0,0,0,0,0,0
"GSTT2B",34,84,77,52,94,84
"DDTL",0,0,2,0,0,0
"DDT",0,0,0,0,0,0
"GSTT2",6,6,6,0,4,6
"GSTT4",0,0,0,0,0,0
"LOC105372959",0,0,2,0,0,0
"CABIN1",903,647,1203,1067,1133,1224
"SUSD2",672,892,1087,1496,1373,1624
"GGT5",11,10,14,8,22,4
"GGTLC4P",2,0,0,0,2,0
"POM121L9P",7,0,0,0,0,0
"BCRP1",10,12,8,10,2,2
"RPS10P29",8,0,4,0,0,0
"SPECC1L-ADORA2A",4,1,2,0,0,0
"SPECC1L",1776,1426,2343,1417,1360,1259
"LOC105372960",2,0,4,2,0,2
"ADORA2A",13,10,5,6,10,1
"ADORA2A-AS1",219,124,188,151,175,178
"UPB1",92,72,109,92,47,96
"GUCD1",4758,5969,7581,4817,4557,4646
"SNRPD3",10927,6968,11228,7460,6035,6208
"GGT1",184,233,304,304,298,329
"LRRC75B",120,107,128,86,110,100
"BCRP3",0,0,2,0,0,0
"POM121L10P",5,2,3,2,0,3
"LOC100421614",0,0,0,0,2,2
"LOC105372962",0,0,0,0,0,0
"CRIP1P4",0,0,0,0,0,0
"PIWIL3",0,0,0,0,1,0
"TOP1P2",0,2,0,0,0,0
"SGSM1",11,4,1,0,0,0
"TMEM211",0,0,0,0,0,0
"KIAA1671",581,374,811,432,942,905
"KIAA1671-AS1",28,14,20,7,20,16
"LOC101232810",376,436,506,392,386,416
"CRYBB3",6,6,18,0,6,2
"CRYBB2",0,0,0,0,0,0
"LOC105372969",0,0,0,0,0,0
"IGLL3P",0,0,0,0,0,0
"LOC100419673",12,6,4,2,0,8
"LRP5L",32,34,56,27,30,29
"CRYBB2P1",476,285,581,394,328,363
"MIR6817",0,0,0,0,0,1
"LOC100996404",0,2,0,1,0,3
"GRK3",438,417,682,511,614,557
"LOC105372964",4,0,0,0,0,0
"YES1P1",9,11,6,0,2,2
"MYO18B",8,2,0,0,6,22
"MYO18B-AS1",0,0,0,0,0,0
"LOC102724801",0,0,0,0,0,0
"LINC02559",0,0,0,0,0,0
"LOC105372971",0,0,0,0,0,0
"SEZ6L",4,0,10,0,0,0
"SEZ6L-AS1",0,0,0,0,0,0
"LOC646216",0,0,0,0,0,0
"ASPHD2",2,1,2,2,0,2
"HPS4",601,598,988,713,761,786
"SRRD",433,556,741,518,541,583
"TFIP11",629,1015,1392,1100,1141,1270
"LOC100507599",37,35,37,22,12,11
"TPST2",296,266,326,226,228,256
"MIR548J",0,0,0,0,0,0
"HMGB1P10",110,76,118,94,102,92
"CRYBB1",0,0,0,1,0,0
"CRYBA4",0,0,4,2,0,0
"ISCA2P1",0,0,0,0,0,0
"MIAT",4,2,0,0,0,4
"MIATNB",2,6,9,2,6,4
"LOC105372976",0,0,0,0,0,0
"LOC110091768",0,0,0,4,0,0
"RPL15P22",0,0,2,2,0,0
"LINC01422",0,2,2,2,0,0
"LOC107985582",0,0,0,0,0,0
"LOC284898",0,0,0,0,0,0
"LOC107985534",24,20,8,6,10,4
"LOC105372977",0,0,0,0,0,0
"LINC01638",10,9,4,3,6,2
"LINC02554",43,53,63,47,59,66
"LOC105372979",0,2,0,0,0,0
"LOC102724900",4,0,0,2,0,4
"LOC105372980",0,0,0,0,0,0
"LOC105372981",0,0,0,0,0,0
"MN1",18,8,12,4,6,14
"LOC107985529",0,2,0,0,0,0
"PITPNB",2201,2560,3616,3071,3019,2970
"TTC28-AS1",207,89,203,70,95,51
"MIR3199-2",0,0,0,0,0,0
"MIR3199-1",0,0,0,0,0,0
"TTC28",32,3,17,6,8,9
"MIR5739",0,0,0,0,0,0
"LOC101929594",0,0,0,0,0,0
"RN7SL162P",0,0,0,0,0,0
"CHEK2",656,611,782,612,634,594
"HSCB",431,351,485,356,257,264
"CCDC117",1950,2110,2624,2154,2324,2574
"XBP1",9042,10202,11392,12559,11227,11952
"ZNRF3",859,923,1083,850,1040,1093
"LOC646408",2,2,0,0,0,0
"LOC107985549",6,4,2,0,0,0
"ZNRF3-AS1",10,2,2,0,1,0
"C22orf31",8,0,0,2,0,0
"KREMEN1",603,720,1030,752,938,1028
"LOC101929638",31,15,21,23,36,32
"EMID1",214,183,181,179,113,135
"LOC105372985",0,0,0,0,1,0
"RHBDD3",1207,967,1394,1048,895,1035
"EWSR1",14352,10816,18178,13272,12187,12242
"GAS2L1",522,485,732,454,472,471
"RASL10A",4,11,16,2,8,4
"AP1B1",4073,4182,5812,5166,5180,5548
"SNORD125",10,9,11,13,6,16
"RFPL1",0,0,0,0,0,0
"LOC102723305",0,0,0,0,2,0
"RFPL1S",0,0,0,0,0,0
"LOC107985541",0,0,0,0,0,0
"NEFH",12,0,14,0,0,0
"THOC5",1473,1401,1980,1431,1474,1487
"NIPSNAP1",1394,1916,2005,1772,1798,1703
"NF2",4856,3854,6853,3729,3966,3904
"RPEP4",25,4,14,0,2,0
"CABP7",0,6,1,0,0,3
"ZMAT5",218,227,271,277,194,264
"UQCR10",2986,1984,3233,2142,1731,1836
"ASCC2",1391,1105,1752,1446,1364,1415
"MTMR3",798,821,1284,843,1034,1011
"MIR6818",0,0,0,0,0,0
"HORMAD2-AS1",2,1,0,0,0,0
"CNN2P1",0,0,0,0,0,0
"HORMAD2",0,0,1,0,0,1
"RPS3AP51",0,0,0,0,0,0
"LOC105372988",0,6,6,0,4,16
"LIF-AS1",41,40,60,57,30,56
"LIF",909,1022,1673,633,729,847
"LOC91370",178,47,122,55,27,49
"OSM",0,0,0,2,0,0
"CASTOR1",56,40,74,54,46,56
"TBC1D10A",790,670,954,450,394,482
"SF3A1",3427,3658,5725,4322,4982,5337
"CCDC157",79,83,127,77,80,55
"KIAA1656",35,19,41,16,10,11
"RNF215",272,236,293,192,168,208
"SEC14L2",436,392,516,422,382,409
"LOC105372989",14,3,12,0,0,2
"MTFP1",1874,1288,1893,1182,925,922
"LOC105372990",0,0,2,0,0,0
"LOC101060052",0,0,0,0,0,0
"SEC14L3",4,0,0,0,0,0
"LOC105372991",0,0,0,0,0,0
"SDC4P",0,0,0,0,0,0
"LOC107985579",0,0,0,0,0,0
"SEC14L4",0,0,0,0,0,0
"SEC14L6",8,4,2,8,4,2
"SIRPAP1",0,0,2,0,0,0
"GAL3ST1",210,226,242,200,260,259
"PES 1.00",15553,10965,17760,11502,8966,9271
"TCN2",643,656,844,776,771,736
"SLC35E4",100,64,117,58,80,58
"DUSP18",463,240,430,247,220,242
"RPL13AP26",64,19,23,18,10,4
"OSBP2",86,111,133,109,109,143
"MIR3200",0,0,0,0,0,0
"LOC105372994",2,0,6,0,0,2
"LOC107985544",139,147,240,142,190,176
"EIF4HP2",4,4,39,14,0,0
"MORC2-AS1",9,11,30,24,17,14
"MORC2",1194,1024,1864,1303,1426,1598
"TUG1",3318,2598,3645,2889,3895,4129
"SMTN",1135,1036,1848,1124,987,1278
"SELENOM",9,4,12,6,6,6
"INPP5J",24,42,24,30,18,26
"LOC105372995",0,0,0,0,0,0
"RPS15AP37",0,0,0,0,0,0
"PLA2G3",0,6,0,0,0,0
"LOC107985533",0,0,0,0,0,3
"MIR3928",0,0,0,0,0,0
"RNF185",1154,1155,1650,1408,1460,1574
"LIMK2",2542,2719,3798,2065,2184,2172
"RNU6-1128P",3,2,4,0,3,0
"PPP1R14BP1",0,8,4,0,6,0
"PIK3IP1",85,76,81,60,77,102
"LOC105372997",2,4,8,2,6,0
"PATZ1",1182,1406,1761,1098,1126,1178
"PIK3IP1-DT",0,0,6,0,0,0
"LINC01521",164,54,146,34,77,76
"RNU6-338P",0,0,2,0,0,0
"DRG1",4005,4092,5925,4341,3212,3381
"EIF4ENIF1",968,900,1375,1040,1012,996
"RNU6-28P",1,0,2,0,0,0
"SFI1",398,276,486,345,418,445
"H2AZP6",8,2,0,0,0,0
"RPS18P14",0,1,4,2,0,0
"PISD",1128,1583,1930,1492,1620,1874
"MIR7109",0,0,0,0,0,0
"PRR14L",1522,1066,2165,1037,1461,1408
"DEPDC5",388,285,552,332,471,496
"LOC107985530",0,2,0,0,2,2
"LOC105372998",8,0,10,6,0,1
"C22orf24",119,135,266,139,131,145
"YWHAH",7634,8404,13148,9205,8344,9587
"LINC02558",1,2,0,0,0,0
"RPS17P16",40,20,40,12,16,0
"SLC5A1",82,114,135,159,131,114
"LOC105373000",4,0,4,0,0,0
"AP1B1P1",0,0,0,0,0,0
"C22orf42",0,0,0,0,0,0
"RFPL2",2,2,2,0,2,0
"SLC5A4-AS1",14,4,14,14,12,22
"SLC5A4",0,2,7,1,2,8
"LOC107985561",9,0,10,0,0,0
"RFPL3",0,0,0,0,0,0
"RFPL3S",0,0,0,0,0,0
"LOC339666",6,6,10,0,0,0
"RTCB",4806,4936,7205,5501,4668,4850
"BPIFC",2,2,1,0,0,0
"FBXO7",3200,3032,4140,3050,2949,3240
"SYN3",0,0,0,0,0,0
"SYN3-AS1",0,0,0,0,0,0
"LOC105373003",0,0,0,0,0,0
"LOC107985545",0,0,0,0,0,0
"LOC105373002",0,4,0,6,0,0
"TIMP3",3394,2874,5350,3756,3936,4486
"LINC01640",0,0,0,0,0,0
"LARGE1",739,588,966,738,809,898
"MIR4764",0,0,0,0,0,0
"LOC105373007",6,18,17,10,13,2
"SNORA50B",2,0,0,0,0,0
"LARGE-AS1",14,3,23,5,10,6
"LOC107985565",0,0,0,0,5,0
"LINC01643",0,0,0,2,0,0
"LL22NC03-13G6.2",0,0,0,0,0,0
"LOC105373012",0,0,0,0,0,0
"LOC441996",0,0,0,0,0,0
"LOC105373013",0,0,0,0,0,0
"LINC02885",0,0,0,0,0,0
"LOC105373014",0,0,0,0,0,0
"LOC105373016",0,0,0,0,0,0
"LOC105373015",0,0,0,0,0,0
"ISX",269,368,339,423,488,345
"LINC01399",0,0,2,0,1,1
"COX7BP1",11,4,0,0,0,1
"LOC105373017",12,9,13,2,0,4
"HMGXB4",1965,912,1919,707,886,853
"TOM1",934,837,1049,878,780,757
"MIR3909",0,0,0,0,0,0
"MIR6069",0,0,0,0,1,0
"HMOX1",2768,2881,5183,2198,1989,2058
"MCM5",3573,4347,5712,4922,4609,5106
"LOC100131536",0,0,0,0,0,0
"RASD2",4,0,0,0,2,4
"LOC107985590",0,0,0,0,0,0
"MB",0,0,0,0,0,10
"LOC284912",0,0,0,0,0,0
"APOL6",1434,718,1189,1255,1420,1516
"APOL5",0,0,0,0,0,0
"RBFOX2",126,181,237,189,265,227
"RPL41P3",0,0,0,0,0,0
"NDUFA9P1",0,0,0,0,0,0
"LOC102723507",4,0,2,0,0,0
"APOL3",6,0,0,0,0,0
"APOL4",4,2,4,4,8,4
"APOL2",1392,686,1376,764,678,656
"APOL1",58,41,109,79,60,86
"LOC112268296",0,0,0,1,2,0
"MYH9",18902,15997,38103,22187,25383,28397
"MIR6819",0,0,1,0,0,0
"LOC105377199",16,2,16,4,5,5
"RPS15AP38",2,0,0,0,2,0
"LOC105373018",4,0,0,0,0,8
"TXN2",4169,2886,4015,3099,2428,2315
"FOXRED2",5942,4727,7128,5677,6798,6758
"LOC105373020",2,0,2,0,0,0
"LOC105373019",14,0,3,0,0,0
"EIF3D",10161,9188,13991,8666,7722,8369
"LOC100500719",0,0,0,0,0,0
"CACNG2",0,0,0,1,0,0
"LOC105373021",0,0,0,0,0,0
"IFT27",36,32,42,36,26,18
"PVALB",0,0,0,0,0,0
"NCF4-AS1",0,0,0,0,0,0
"NCF4",0,0,0,0,0,0
"LOC105373022",0,0,0,0,0,0
"CSF2RB",4,0,12,0,2,2
"LOC105373023",4,0,8,0,0,0
"LL22NC01-81G9.3",0,0,0,0,0,0
"TEX33",0,0,0,0,0,0
"TST",1420,1136,1482,1101,930,787
"MPST",2604,1640,2280,2178,1639,1658
"LOC112268295",8,8,2,4,8,6
"KCTD17",382,306,446,309,267,300
"TMPRSS6",70,96,122,162,118,110
"IL2RB",2,0,0,2,0,0
"C1QTNF6",76,58,94,67,60,71
"SSTR3",50,26,46,50,34,18
"RPL39P41",0,0,0,0,0,0
"RAC2",2,0,0,0,2,4
"LOC107985576",0,0,0,0,0,0
"CYTH4",30,7,18,14,8,2
"LOC105373024",0,0,0,6,0,0
"ELFN2",170,144,286,199,206,262
"LOC100506271",8,6,8,0,0,4
"MFNG",50,74,92,46,40,82
"CARD10",1461,1693,2553,2093,2061,2410
"CDC42EP1",8828,7640,11301,8076,7506,8595
"LGALS2",2326,1237,1991,1130,767,676
"GGA1",874,877,1181,934,856,889
"SH3BP1",456,366,469,356,322,376
"PDXP-DT",0,0,0,0,2,0
"PDXP",886,864,1107,912,728,840
"LGALS1",99,121,197,107,87,69
"NOL12",648,560,792,553,394,436
"TRIOBP",1016,716,1109,863,913,993
"LOC102724378",18,4,16,8,6,12
"H1-0",22391,20982,29086,30504,24701,24940
"GCAT",497,287,466,386,350,268
"GALR3",0,4,2,0,0,1
"ANKRD54",776,476,802,657,519,519
"MIR658",0,0,0,0,0,0
"MIR659",6,0,2,0,0,0
"EIF3L",10168,10128,13449,10132,9672,10556
"MICALL1",1901,1870,2828,2188,2054,2200
"C22orf23",161,82,182,110,42,44
"POLR2F",5460,3091,5409,3365,2447,2320
"MIR6820",0,1,1,0,0,1
"SOX10",7,0,2,7,0,0
"MIR4534",0,0,0,0,0,0
"PICK1",920,751,1143,865,664,609
"SLC16A8",4,0,7,1,2,0
"LOC105373027",2,1,2,1,8,2
"BAIAP2L2",438,333,460,446,370,494
"PLA2G6",8,26,46,32,30,31
"MAFF",778,939,1617,741,670,787
"TMEM184B",1312,1379,2082,1668,1535,1603
"SNORA92",0,0,2,0,0,0
"RN7SL704P",0,0,0,0,1,0
"CSNK1E",4,8,9,15,14,10
"TPTEP2-CSNK1E",0,2,0,0,0,0
"TPTEP2",0,0,0,0,0,0
"LOC105373030",0,0,0,0,0,0
"LOC101927183",0,0,0,0,0,0
"KCNJ4",0,0,0,0,0,0
"LOC105373029",0,0,0,0,0,0
"KDELR3",479,616,607,704,704,881
"DDX17",3612,3296,4713,3914,4749,4525
"DMC1",2,8,6,0,8,2
"LOC105373031",0,8,0,0,0,0
"FAM227A",4,0,6,6,0,2
"CBY1",476,460,676,594,572,580
"TOMM22",2502,3526,3685,3150,2746,2734
"JOSD1",4334,5700,7209,5456,5709,6057
"GTPBP1",1722,1576,2170,2031,2177,2287
"PRDX3P1",2,0,0,0,0,0
"SUN2",878,747,1277,930,876,929
"DNAL4",130,137,164,178,194,164
"NPTXR",292,338,452,306,406,476
"CBX6",5437,3038,5838,3242,3106,3256
"LOC105373032",0,0,0,0,2,0
"APOBEC3A",10,0,0,0,1,1
"LOC105373033",6,2,0,0,0,1
"LOC107985562",0,2,0,0,0,0
"APOBEC3B",1228,1956,2444,2690,2536,3134
"APOBEC3B-AS1",3,6,7,3,1,7
"APOBEC3C",251,169,257,221,203,210
"APOBEC3F",83,30,131,74,60,67
"APOBEC3D",17,4,16,8,12,2
"LOC107985563",0,0,0,0,0,0
"APOBEC3G",2,0,4,2,0,2
"LOC101927202",0,0,0,0,0,0
"APOBEC3H",0,0,0,0,0,0
"COX5BP7",0,0,0,0,0,0
"CBX7",93,78,73,128,104,80
"FUNDC2P4",0,0,0,0,0,0
"PDGFB",375,296,521,348,343,386
"RPL3",65316,47240,75629,50226,39644,42265
"SNORD83B",6,4,15,7,2,9
"SNORD83A",0,3,1,2,2,1
"SNORD139",11,13,18,12,13,18
"SNORD43",3,5,8,2,3,5
"SYNGR1",246,192,287,180,136,178
"TAB1",791,793,1264,1094,1002,904
"LOC100506472",6,2,7,0,0,2
"MGAT3",506,510,828,588,649,737
"MGAT3-AS1",9,4,17,10,2,6
"MIEF1",397,705,791,911,1156,1156
"LOC105373035",0,0,0,0,0,0
"ATF4",29765,22522,36106,23641,18468,21000
"RPS19BP1",5701,3020,5230,2873,1983,2096
"CACNA1I",2,0,0,0,0,0
"ENTHD1",0,0,0,0,0,0
"UQCRFS1P1",68,100,140,128,72,100
"GRAP2",4,2,2,0,0,2
"LOC112268293",0,0,0,0,0,0
"FAM83F",1595,1567,2035,1401,1259,1195
"LOC114841040",0,0,0,0,3,1
"TNRC6B",1034,506,1284,629,790,827
"RPL7P52",0,0,1,0,0,0
"ADSL",7050,7811,9755,7652,6456,6840
"SGSM3",458,450,639,543,587,601
"SGSM3-AS1",20,2,2,0,2,1
"MRTFA",1169,1322,2057,1283,1532,1671
"MRTFA-AS1",45,7,20,6,3,6
"LOC105373037",10,0,4,0,0,2
"RPL4P6",25,17,32,12,15,19
"LOC105373038",2,6,0,1,2,2
"GAPDHP37",0,0,0,0,0,0
"MCHR1",0,0,0,0,0,0
"SLC25A17",1840,1695,2266,1713,1568,1653
"LOC100313968",18,2,4,0,5,8
"MIR4766",2,0,0,3,0,0
"ST13",13946,13723,20307,14804,13650,14750
"XPNPEP3",926,583,1030,574,758,612
"DNAJB7",5,0,5,1,8,2
"RBX1",3752,2389,4271,2407,1764,1781
"RPS9P2",18,12,20,10,4,14
"SNORD140",0,0,0,0,0,0
"LOC391334",0,0,0,0,0,0
"MIR1281",1,0,2,2,7,4
"EP300",3576,2181,5404,2359,3590,4053
"EP300-AS1",18,20,22,18,12,29
"L3MBTL2",812,578,755,635,533,563
"L3MBTL2-AS1",8,4,1,4,6,0
"CHADL",4,1,2,1,1,2
"RANGAP1",10718,8564,13178,8735,7400,8008
"MIR6889",0,0,0,0,0,0
"ZC3H7B",2460,2319,3922,2696,3383,3450
"TEF",595,622,790,556,546,548
"LOC100996598",0,4,2,0,0,4
"LOC105373042",0,1,2,0,1,0
"TOB2",2098,2000,2706,2230,2336,2444
"LOC105373043",8,7,4,2,4,4
"PHF5A",2681,2604,3937,2585,2084,2256
"ACO2",957,2038,2392,2696,3123,3325
"POLR3H",2572,2441,3664,2423,2021,2094
"LOC105373044",0,0,0,1,0,0
"CSDC2",90,72,146,51,66,84
"PMM1",542,365,466,520,272,393
"DESI1",2285,2084,3019,2546,2129,2330
"XRCC6",25532,25302,34765,27185,23405,24869
"SNU13",6985,5644,8376,5797,4778,5152
"LOC107985567",131,33,115,47,39,33
"C22orf46",665,423,859,531,541,523
"MEI1",32,4,11,16,8,2
"HMGN2P10",0,0,0,0,0,0
"CCDC134",914,624,758,669,628,655
"SREBF2-AS1",6,4,7,1,0,0
"SREBF2",1704,2365,3166,2633,3470,3914
"MIR33A",0,0,0,0,0,0
"SHISA8",18,31,25,15,10,24
"TNFRSF13C",112,83,128,91,40,89
"MIR378I",0,0,0,0,0,0
"CENPM",2659,2085,2961,2282,1710,1998
"LINC00634",14,22,9,2,12,2
"SEPTIN3",0,2,10,2,4,14
"WBP2NL",2,0,0,0,1,0
"SLC25A5P1",2,2,0,0,0,0
"NAGA",619,925,1044,1203,1245,1445
"LOC107985551",0,0,2,0,0,3
"PHETA2",94,182,184,187,154,194
"SNORD13P1",2,0,0,0,0,1
"SMDT1",3,0,2,2,0,0
"NDUFA6",119,102,178,180,92,90
"NDUFA6-DT",0,0,0,1,0,0
"OLA1P1",0,0,0,0,0,0
"LOC105373047",0,0,0,0,0,0
"CYP2D6",0,0,2,2,0,0
"LOC112268294",0,0,0,0,0,0
"LOC102723722",0,0,1,2,1,0
"CYP2D7",0,0,0,0,0,0
"LOC105377203",0,0,0,0,0,0
"CYP2D8P",0,0,0,0,0,0
"TCF20",69,50,117,47,52,58
"OGFRP1",36,36,50,22,47,58
"LINC01315",14,14,44,12,2,6
"NFAM1",0,0,0,0,0,2
"LOC101927344",4,4,1,0,0,0
"SERHL",0,0,0,0,0,0
"LOC101927372",0,0,0,0,0,0
"RRP7A",12310,6766,11777,6634,5149,5577
"SERHL2",62,88,103,70,62,66
"RN7SKP80",28,0,2,0,6,4
"RRP7BP",772,385,800,436,429,414
"POLDIP3",2850,3339,4675,3707,3612,4013
"RNU12",2,0,2,0,0,0
"CYB5R3",2479,2914,3920,3383,3733,3890
"ATP5MGL",5,0,2,0,0,0
"A4GALT",64,48,128,60,50,52
"RPL5P34",90,44,74,38,34,28
"DNM1P18",0,0,0,0,0,0
"LOC100422416",0,0,0,0,0,0
"ARFGAP3",732,506,882,667,619,767
"LOC692246",0,0,2,0,0,0
"PACSIN2",3127,3165,4823,3574,3754,4017
"LOC101927393",16,9,32,16,22,8
"LOC107985550",11,1,12,0,4,2
"TTLL1-AS1",10,0,0,0,0,2
"TTLL1",24,26,21,20,29,28
"RPS25P10",0,0,0,0,0,0
"BIK",1172,711,1138,609,383,479
"MCAT",1586,1313,1754,1446,1180,1237
"TSPO",792,562,863,549,524,493
"TTLL12",3598,3759,5168,4667,4149,4487
"SCUBE1",9,0,4,0,2,0
"SCUBE1-AS2",0,0,0,0,0,0
"SCUBE1-AS1",0,0,0,0,0,0
"LOC105373053",0,0,4,0,0,0
"LINC01639",0,0,0,0,0,0
"MPPED1",0,0,0,0,0,0
"EFCAB6-AS1",0,0,0,0,0,0
"EFCAB6",1,0,0,0,0,0
"LOC101927474",0,0,0,0,0,0
"YWHAQP2",18,18,10,16,6,8
"HMGN2P9",0,0,0,0,0,0
"LOC107985564",0,0,0,0,0,0
"LOC105373058",2,0,0,0,0,0
"SULT4A1",0,0,8,0,0,0
"LOC105373057",0,0,0,0,0,0
"PNPLA5",0,0,0,0,0,0
"PNPLA3",109,53,136,78,69,73
"SAMM50",3816,3408,4776,3543,3208,3133
"RPL35AP36",0,2,4,0,2,0
"PARVB",1789,1309,1986,1500,1231,1467
"LOC107987326",22,22,16,19,6,6
"PARVG",4,0,2,0,0,0
"LOC107985570",0,0,0,0,0,0
"LOC107985571",0,0,0,0,0,0
"SHISAL1",0,0,0,0,0,0
"LOC101927499",0,0,0,0,0,0
"LINC01656",0,0,0,0,0,0
"RTL6",528,694,908,564,744,834
"LOC105373059",0,0,0,0,0,0
"KRT18P23",0,0,0,0,0,0
"LINC00207",6,0,0,0,0,0
"LINC00229",0,0,0,0,0,0
"LOC105373060",0,0,0,0,0,0
"PRR5",2184,1311,2190,1121,880,899
"PRR5-ARHGAP8",0,0,0,0,0,0
"ARHGAP8",8,5,8,5,9,9
"LOC105373062",5,3,9,6,1,5
"PHF21B",0,0,2,0,0,0
"RPL6P28",0,0,0,0,0,0
"LOC105373063",0,0,0,0,0,0
"LOC101927551",0,0,0,0,0,0
"NUP50-DT",154,134,157,104,105,94
"NUP50",4934,3631,5714,4010,4143,4758
"LOC112267891",9,3,5,2,2,4
"LOC105373064",11,12,17,5,11,8
"KIAA0930",2167,1783,2556,1875,1852,1920
"MIR1249",0,0,0,0,0,0
"RPS10P31",0,6,4,0,0,0
"UPK3A",10,4,18,10,10,6
"FAM118A",1216,842,1152,909,762,716
"SMC1B",267,101,203,120,119,98
"RIBC2",438,422,591,452,407,388
"LOC107985537",0,0,0,2,0,0
"LOC105373066",2,0,2,1,0,10
"FBLN1",8939,8965,12259,10458,9581,10745
"LINC01589",39,26,45,16,8,10
"LOC105373069",2,0,0,0,0,0
"LOC105373067",2,0,0,0,0,4
"LOC105373068",0,0,0,0,0,0
"ATXN10",4472,4093,5644,3451,3171,3530
"MIR4762",2,0,0,0,0,0
"LOC100113375",4,2,0,2,0,5
"LOC107985535",0,0,0,0,0,0
"LOC105373071",0,0,0,0,0,0
"WNT7B",26,10,20,0,6,2
"LOC730668",0,0,0,0,0,0
"LINC00899",2,0,0,0,0,0
"PRR34",0,0,0,0,0,0
"PRR34-AS1",0,0,0,0,0,0
"LOC642648",0,0,0,0,0,0
"MIRLET7BHG",11,7,8,17,7,25
"MIR3619",0,0,0,0,0,0
"LOC112268288",0,0,2,2,0,2
"MIRLET7A3",0,0,0,0,0,0
"MIR4763",0,0,0,0,0,0
"MIRLET7B",0,0,0,0,0,0
"PPARA",250,144,225,152,248,298
"LOC105373074",4,0,1,0,0,2
"CDPF1",228,257,283,254,262,205
"PKDREJ",4,2,4,0,0,4
"TTC38",909,1202,1247,1431,1375,1511
"GTSE1-DT",0,0,0,0,0,0
"GTSE1",2557,1546,2723,1677,1761,1952
"TRMU",1014,885,1216,819,671,651
"CELSR1",1150,991,1799,1168,1532,1628
"LOC107985557",0,0,4,0,0,0
"LOC105373075",2,0,4,2,0,0
"GRAMD4",160,154,295,167,202,241
"CERK",1823,1969,2286,1835,2041,2206
"LOC105373077",44,32,59,28,7,18
"LOC107985566",0,3,0,0,0,0
"TBC1D22A",829,708,1289,731,848,868
"TBC1D22A-AS1",39,4,14,0,8,6
"LOC105369161",36,28,68,6,8,41
"LPEQ6126",10,8,6,0,9,9
"LOC339685",2,0,3,0,2,0
"LINC01644",0,0,0,0,0,0
"LINC00898",4,0,2,0,0,0
"LOC284930",29,23,36,15,17,25
"LOC107985536",0,0,0,0,0,0
"LOC107985581",0,0,0,0,0,0
"MIR3201",0,0,0,0,0,0
"LOC105373080",0,0,0,0,0,0
"LOC105373081",0,0,0,0,0,0
"TAFA5",0,0,4,0,2,0
"LOC284933",0,0,0,0,0,0
"LOC105373083",0,0,0,0,0,0
"MIR4535",0,0,0,0,0,0
"LINC01310",0,0,0,0,0,0
"LOC105373085",0,0,0,0,0,0
"LOC105373086",0,0,0,0,0,0
"RPL35P8",0,0,0,0,0,0
"C22orf34",2,0,0,0,0,0
"LOC105373087",0,0,0,0,0,0
"LOC105373089",0,0,0,0,0,0
"MIR3667",0,0,0,0,0,0
"RPL5P35",0,0,0,0,0,0
"BRD1",967,800,1300,862,873,1102
"LOC105377205",2,4,18,2,11,9
"LOC105373091",0,0,0,0,0,0
